code_commune;annee;prix_m2;surface_reelle_bati;nb_ventes
1362;2025;3688.59649122807;104.5;9
1363;2025;2284.8684834680635;139.2;20
1364;2025;2555.5555555555557;117.0;116
1365;2025;4222.958086766206;105.25;24
1366;2025;2735.238514766074;105.33333333333333;15
1367;2025;1935.0555810024123;69.63636363636364;26
1368;2025;2274.8311175712493;140.4;17
1369;2025;2924.9433945378264;103.5;30
1370;2025;2292.8793037277496;62.63636363636363;33
1371;2025;3180.148555148555;145.66666666666666;7
1372;2025;3007.9166666666665;100.5;12
1373;2025;2266.4787479618612;104.0;15
1374;2025;2175.087987892866;103.5;32
1375;2025;1459.717624396327;119.6;17
1376;2025;16618.94318426867;101.6842105263158;68
1378;2025;14389.649245340244;64.36363636363636;39
1379;2025;2336.397510451658;78.71428571428571;25
1380;2025;1426.9705925506719;99.0;23
1381;2025;2612.6997862160233;123.6;24
1383;2025;2389.640727227485;125.375;18
1384;2025;1834.967091153109;83.38461538461539;49
1385;2025;2268.0797879421702;112.25;25
1386;2025;2173.1379731379734;88.33333333333333;36
1387;2025;;;2
1388;2025;863.1851532153647;2317.0;12
1389;2025;3142.5978535353534;78.0;39
1390;2025;2793.6507936507937;92.0;14
1391;2025;1555.951421126285;105.0;7
1392;2025;2136.9047156266683;116.33333333333333;9
1393;2025;3326.5787713686873;89.42857142857143;26
1396;2025;1584.5669036845507;124.5;4
1397;2025;8064.057692307692;71.0;23
1398;2025;2628.6810006064566;135.83333333333334;76
1399;2025;4630.037070492018;99.33333333333333;67
1400;2025;;;101
1401;2025;3995.9811142846856;87.85714285714286;54
1402;2025;2232.2356630824374;85.5;31
1403;2025;1083.9247273776755;102.875;23
1404;2025;2107.843137254902;102.0;29
1405;2025;2445.633189842958;107.0;17
1406;2025;1463.9175257731958;97.0;6
1407;2025;2948.0813669976646;72.5;40
1408;2025;1400.6466579551789;102.33333333333333;51
1410;2025;1815.7894736842106;190.0;3
1411;2025;1136.6666666666665;125.0;71
1412;2025;2675.246305418719;123.75;12
1415;2025;;;5
1416;2025;1148.582912051786;311.55555555555554;24
1418;2025;3091.811949330942;229.5;9
1419;2025;4945.606459066906;112.5;140
1420;2025;2118.5366342535463;97.5;9
1421;2025;1714.0522875816994;110.66666666666667;27
1422;2025;2581.6831683168316;125.5;78
1423;2025;2836.866475722859;125.0;23
1424;2025;3639.5009337528268;115.70588235294117;60
1425;2025;3076.923076923077;65.0;17
1426;2025;2181.9692314930057;97.46428571428571;56
1427;2025;4605.946509772806;67.96363636363637;146
1429;2025;2107.2955085874983;113.83333333333333;22
1430;2025;2277.777777777778;61.5;5
1431;2025;2042.2987890287027;106.4;32
1432;2025;1829.9460734748905;112.0;4
1433;2025;17.142857142857142;105.0;2
